beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.4846864694998272,0.48317512181053474,0.48287759556117466,0.48288398998837034,0.48288398998837034,0.48287759556117466,0.48317512181053474,0.4846864694998272
0.39049768158179504,0.3773404591101983,0.3768618467682036,0.3768455568288166,0.3768455568288166,0.3768618467682036,0.3773404591101983,0.39049768158179504
0.42590594273480203,0.4114307120360811,0.4109206525846153,0.41086419270939606,0.41086419270939606,0.4109206525846153,0.4114307120360811,0.42590594273480203
0.4030289139198595,0.3802546600631434,0.3789353107146317,0.37869185712439307,0.37869185712439307,0.3789353107146317,0.3802546600631434,0.4030289139198595
