joint 0,joint 1,joint 2,joint 3,joint 4,joint 5,joint 6,joint 7,joint 8
4.32365964201881,2.374666369878198,2.375466228690098,2.375468239809978,2.3754699374152435,2.375468239809978,2.375466228690098,2.374666369878198,4.32365964201881
2.4334849445869455,1.2579202854510407,1.258360487406248,1.2583494856314554,1.2583511422954656,1.2583494856314554,1.258360487406248,1.2579202854510407,2.4334849445869455
1.9643589529895782,1.1960695983312097,1.1975004961788496,1.1974915027749145,1.1975038006136909,1.1974915027749145,1.1975004961788496,1.1960695983312097,1.9643589529895782
NA,NA,NA,NA,NA,NA,NA,NA,NA
