joint 0,joint 1,joint 2,joint 3,joint 4,joint 5,joint 6,joint 7,joint 8
3.3759145987113577,1.6434420344398626,1.6436791382489733,1.6436980136040287,1.6436974238917696,1.6436980136040287,1.6436791382489733,1.6434420344398626,3.3759145987113577
2.4223228949935884,1.258136480031438,1.2583421249237137,1.258351022044992,1.2583507670787126,1.258351022044992,1.2583421249237137,1.258136480031438,2.4223228949935884
2.6701915667220177,1.667337872549824,1.6682389169045235,1.668227071521886,1.6682295574806552,1.668227071521886,1.6682389169045235,1.667337872549824,2.6701915667220177
NA,NA,NA,NA,NA,NA,NA,NA,NA
