beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.4859890581416646,0.47253648078919863,0.4729410083338885,0.47290009166227376,0.47290009166227376,0.4729410083338885,0.47253648078919863,0.4859890581416646
0.46993891389191705,0.4678295598358498,0.4670376490417033,0.4670665633497372,0.4670665633497372,0.4670376490417033,0.4678295598358498,0.46993891389191705
0.4855690480641484,0.4768771056311702,0.4765306807083216,0.4764769769491218,0.4764769769491218,0.4765306807083216,0.4768771056311702,0.4855690480641484
0.41390927525585697,0.4041335495936892,0.4026833850914871,0.4026201538856531,0.4026201538856531,0.4026833850914871,0.4041335495936892,0.41390927525585697
