joint 0,joint 1,joint 2,joint 3,joint 4,joint 5,joint 6,joint 7,joint 8
2.226110011089977,1.7467894507620683,1.747012663141381,1.747020280190134,1.74702009986654,1.747020280190134,1.747012663141381,1.7467894507620683,2.226110011089977
2.2636087473414013,1.4285247135396462,1.4286422672555237,1.4286498529232907,1.4286496742405492,1.4286498529232907,1.4286422672555237,1.4285247135396462,2.2636087473414013
3.6617667486400243,1.7201646075852384,1.720532209204083,1.7205513395997865,1.7205528478468353,1.7205513395997865,1.720532209204083,1.7201646075852384,3.6617667486400243
NA,NA,NA,NA,NA,NA,NA,NA,NA
