column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8
0.08564668281715795,0.10066340783776852,0.10059100229281331,0.10059132514383626,0.10059106415645126,0.10059132514383626,0.10059123178772944,0.10066765349371662,0.08499053023949091
0.06659067992312537,0.09605854222580235,0.09602820372726151,0.09602190352891517,0.09602147613424994,0.09602190352891517,0.09602866271709373,0.096061869902086,0.06591857867010113
0.0661285144230594,0.10820113340199045,0.10836931212117282,0.10833673802375444,0.10833566491282369,0.10833673802375444,0.10836980732389642,0.10820162860471405,0.06572615759599665
0.03864959445722688,0.06554238139164621,0.06599809472783962,0.06596257292587217,0.06596248839368617,0.06596257292587217,0.06599825979541415,0.06554370193224252,0.03853198501004097
