beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.4738900555544599,0.4662418498753652,0.4662307995245022,0.4662264485356867,0.4662264485356867,0.4662307995245022,0.4662418498753652,0.4738900555544599
0.5022522236237811,0.4920391249059047,0.49188590959542655,0.4918856200627024,0.4918856200627024,0.49188590959542655,0.4920391249059047,0.5022522236237811
0.48678532875073666,0.4835499047661935,0.4830835831843266,0.48306962760111816,0.48306962760111816,0.4830835831843266,0.4835499047661935,0.48678532875073666
0.32615530361949774,0.32737594285749627,0.3265940176245834,0.32659000222354045,0.32659000222354045,0.3265940176245834,0.32737594285749627,0.32615530361949774
