beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.07947002518481766,0.0784157639229306,0.07845656335400644,0.07845215732737947,0.07845202501943271,0.07845985747787976,0.07834519507152897,0.0808245482973621
0.07725247730532815,0.0774937618831831,0.07740938984646764,0.07741506786846383,0.07741498281209513,0.07740908388875105,0.0774897660156013,0.07794108945891562
0.0747780081902513,0.07425677766458649,0.07428625822154758,0.07428034294409774,0.07428161836247446,0.07427480355165758,0.07434746171023782,0.0750149645291505
0.06478906468909096,0.06558127916973211,0.0654577501544981,0.06546934495551435,0.0654668424904113,0.0654819686766134,0.06530546888359182,0.06839426086342368
