Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.12052730210016156,0.3846838119123392,0.6382311596319555,-0.8515718038528897,0.8945188124093555,1.0,0.7182220750734595,0.6368731057356894
0.27467183629509967,0.7830029380208875,0.9999999999999999,-0.8108362521891418,0.22139546901828733,-0.44823267281045237,-0.7002731448909489,-0.9577972207925888
0.4280193861066236,1.0,0.6796909230319848,0.2588130472854641,-0.8676088152433028,-0.6793189978334147,0.12303314985721972,1.0
0.5714464189553042,0.9646622634078326,-0.12484893018840368,1.0,-0.22364637338089924,0.92282912980615,0.56172246823656,-0.7619526886639599
0.7167431340872376,0.6291257916585559,-0.9342686578063385,0.3180144483362522,1.0,-0.10414815400774345,-0.9610354674502338,0.4673490783629744
0.8438255250403878,0.08001195127140703,-0.9799547246969474,-0.8654640980735551,-0.07115625052094621,-0.8056181799803996,1.0,-0.2729288423781476
0.9397695207323641,-0.49810997885892516,-0.1807566269899226,-0.6959281961471103,-0.969964325603881,0.9896417003959622,-0.6998261805239415,0.1353115647814567
1.0,-0.9236657808843035,0.7835822257923178,0.5720052539404554,0.4188032407021522,-0.2930330876698001,0.16798038323055914,-0.027267379577209736
