column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8
0.11203459701812452,0.07607500287588055,0.07583334578019929,0.07584211163580995,0.07584090865226872,0.07584211163580995,0.07583334578019929,0.0760838809566711,0.1108326006955608
0.057515925344150336,0.08792188417223287,0.08750974503082078,0.0874963013015391,0.0874950515158713,0.0874963013015391,0.08751008927319494,0.08792635932309709,0.0569187527734646
0.03620301745251148,0.0986740812492314,0.09899706453639259,0.09892760986930885,0.09892631796141545,0.09892760986930885,0.09899706453639259,0.0986805188846384,0.035982729466266045
0.06354318977896882,0.08526041419471439,0.0843150934077676,0.08427325103981226,0.08426717315606205,0.08427325103981226,0.08431485539583368,0.08526612648112844,0.0633617838832772
