joint 0,joint 1,joint 2,joint 3,joint 4,joint 5,joint 6,joint 7,joint 8
2.0121036953392735,1.9057959020304134,1.9063906426001926,1.9063738733865219,1.9063745144428816,1.9063738733865219,1.9063906426001926,1.9057959020304134,2.0121036953392735
2.798799167229158,1.4281518740170114,1.428663243711759,1.4286491203505656,1.4286497365084017,1.4286491203505656,1.428663243711759,1.4281518740170114,2.798799167229158
3.607193967174962,1.3631265070026028,1.3640238861495129,1.364002981574399,1.364005950487065,1.364002981574399,1.3640238861495129,1.3631265070026028,3.607193967174962
NA,NA,NA,NA,NA,NA,NA,NA,NA
