column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8
0.3121339431705478,0.329720325561988,0.329608853714711,0.32960830902279104,0.3296082621082621,0.32960830902279104,0.329608853714711,0.329720325561988,0.3121339431705478
0.15066346447549345,0.19814616526976891,0.19797944776706833,0.19797081057827765,0.19797008547008546,0.19797081057827765,0.19797944776706833,0.19814616526976891,0.15066346447549345
0.14343161142354235,0.24776641143071335,0.24809956920990375,0.24804124136630332,0.24804016064257028,0.24804124136630332,0.24809956920990375,0.24776641143071335,0.14343161142354235
0.12068839876787678,0.19749951079645564,0.1981275716601823,0.19801644339976185,0.19801453432778734,0.19801644339976185,0.1981275716601823,0.19749951079645564,0.12068839876787678
