beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.37186695682074455,0.365952649212456,0.3660685193997299,0.3660476309263087,0.3660476309263087,0.3660685193997299,0.365952649212456,0.37186695682074455
0.37192949042054485,0.3664427171350031,0.3662591317897162,0.36627026554885045,0.36627026554885045,0.3662591317897162,0.3664427171350031,0.37192949042054485
0.3099972644531131,0.3051813866019433,0.30502861552129457,0.30489552903917666,0.30489552903917666,0.30502861552129457,0.3051813866019433,0.3099972644531131
0.19789299957960452,0.19379306962661338,0.19067676863027902,0.19064960025580904,0.19064960025580904,0.19067676863027902,0.19379306962661338,0.19789299957960452
