Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.09674354800457084,0.3293845351990742,-0.5327173906940443,-0.8466447472899769,-0.9091533779197223,1.0,-0.7843304882972947,0.6616988027725268
0.22963956145835582,0.7121764915473341,-0.9074963082745182,-0.9278954457495427,-0.3268614446435129,-0.3579686658875442,0.7303045070383314,-0.967760554505356
0.3656130743192256,0.9627470207333988,-0.7218572607677665,0.0919437468017904,0.8538024548479352,-0.7428254254259838,-0.10268222386210163,1.0
0.4975097561501477,1.0,-0.05747609502473315,1.0,0.3691396904176357,0.8511420466748297,-0.6178499324710043,-0.7598134845620668
0.6485980250533625,0.7331778549280471,0.7741393928164355,0.5094667003887846,-0.9871804858506837,0.011496277784131004,1.0,0.47439949590422176
0.800378926715681,0.19281383522233705,0.9999999999999999,-0.7713905080080228,-0.07908149071364187,-0.8237686285119783,-0.9932331769259688,-0.2858097038437303
0.9206598607188289,-0.42485652111178834,0.2971824975716026,-0.7772252186546051,1.0,0.9171740725141763,0.6659584244162571,0.1422124763705104
1.0,-0.9183679478911769,-0.7323597284686778,0.5483098748948635,-0.39340996850761717,-0.25680165568178337,-0.15285947007142758,-0.02807813484562067
