beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.07574456365647184,0.07472873405588736,0.07473423583143982,0.07473518881448862,0.074735189533021,0.07473453386150826,0.0747352096733761,0.07596264885886068
0.07949555993109597,0.07757331014725893,0.07762980241164132,0.07762781816305055,0.0776278375527002,0.07762826628595178,0.07762604265883788,0.07922312689201236
0.07075064079778133,0.06937878820861679,0.06940596424145867,0.06940483253167438,0.06940555146549326,0.06939885619199354,0.06948116208347033,0.07008791506292728
0.05585751428065651,0.05565803198880545,0.0556220246246702,0.055627143420242955,0.05562598824907907,0.055632118601691,0.05556374141230223,0.05766706872012746
